,id,programID,orchestra,season,eventType,Location,Venue,Date,Time,ID,composerName,workTitle,conductorName,soloists,interval,movement,movement._,movement.em,workTitle._,workTitle.em
1991,b4dc2e78-84d9-4f70-b309-c8cadd7b51f4-0.1,11969,New York Philharmonic,2012-13,Runout,"Greenvale, NY",Tilles Center for the Performing Arts (Main),2013-06-07T04:00:00Z,8:00PM,0*,,,,[],Intermission,,,,,
1992,b4dc2e78-84d9-4f70-b309-c8cadd7b51f4-0.1,11969,New York Philharmonic,2012-13,Runout,"Greenvale, NY",Tilles Center for the Performing Arts (Main),2013-06-07T04:00:00Z,8:00PM,50070*,"Tchaikovsky,  Pyotr  Ilyich","SYMPHONY NO. 6, B MINOR, OP. 74 (PATHÉTIQUE)","Gilbert, Alan",[],,,,,,
1993,a917305d-6da4-4ce3-82a2-ea904de5ebbc-0.1,11949,New York Philharmonic,2012-13,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,2013-06-08T04:00:00Z,2:00PM,1800*,"Brahms,  Johannes","QUINTET, STRING, NO. 2, G MAJOR, OP. 111",,"[{'soloistName': 'Staples, Sheryl', 'soloistInstrument': 'Violin', 'soloistRoles': 'A'}, {'soloistName': 'Gilbert, Alan', 'soloistInstrument': 'Violin', 'soloistRoles': 'A'}, {'soloistName': 'Phelps, Cynthia', 'soloistInstrument': 'Viola', 'soloistRoles': 'A'}, {'soloistName': 'Young, Rebecca', 'soloistInstrument': 'Viola', 'soloistRoles': 'A'}, {'soloistName': 'Brey, Carter', 'soloistInstrument': 'Cello', 'soloistRoles': 'A'}]",,,,,,
1994,a917305d-6da4-4ce3-82a2-ea904de5ebbc-0.1,11949,New York Philharmonic,2012-13,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,2013-06-08T04:00:00Z,2:00PM,0*,,,,[],Intermission,,,,,
1995,a917305d-6da4-4ce3-82a2-ea904de5ebbc-0.1,11949,New York Philharmonic,2012-13,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,2013-06-08T04:00:00Z,2:00PM,50070*,"Tchaikovsky,  Pyotr  Ilyich","SYMPHONY NO. 6, B MINOR, OP. 74 (PATHÉTIQUE)","Gilbert, Alan",[],,,,,,
1996,23727a30-d93a-4fe8-b26a-05b2e0d9ce75-0.1,13668,Members of NY Philharmonic,2012-13,Chamber Concert (Private),"Manhattan, NY",Hull Room,2013-06-12T04:00:00Z,7:30PM,6335*,"Mendelssohn,  Felix","TRIO, VLN/VC/PNO, NO. 1, D MINOR, OP. 49",,"[{'soloistName': 'Staples, Sheryl', 'soloistInstrument': 'Violin', 'soloistRoles': 'A'}, {'soloistName': 'Kudo, Sumire', 'soloistInstrument': 'Cello', 'soloistRoles': 'A'}, {'soloistName': 'Klibonoff, Jon', 'soloistInstrument': 'Piano', 'soloistRoles': 'A'}]",,,,,,
1997,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-13T04:00:00Z,7:30PM,53193*,"Dukas,  Paul","SORCERER'S APPRENTICE, THE","Bringuier, Lionel",[],,,,,,
1998,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-13T04:00:00Z,7:30PM,2904*,"Prokofiev,  Sergei","CONCERTO, VIOLIN, NO. 2, OP. 63, G MINOR","Bringuier, Lionel","[{'soloistName': 'Kavakos, Leonidas', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
1999,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-13T04:00:00Z,7:30PM,0*,,,,[],Intermission,,,,,
2000,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-13T04:00:00Z,7:30PM,50857*,"Kodaly [Kodály],  Zoltán",DANCES OF GALANTA (GALÁNTAI TÁCKOK),"Bringuier, Lionel",[],,,,,,
2001,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-13T04:00:00Z,7:30PM,53624*,"Stravinsky,  Igor",FIREBIRD: SUITE (1919 VERSION),"Bringuier, Lionel",[],,,,,,
2002,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-14T04:00:00Z,2:00PM,53193*,"Dukas,  Paul","SORCERER'S APPRENTICE, THE","Bringuier, Lionel",[],,,,,,
2003,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-14T04:00:00Z,2:00PM,2904*,"Prokofiev,  Sergei","CONCERTO, VIOLIN, NO. 2, OP. 63, G MINOR","Bringuier, Lionel","[{'soloistName': 'Kavakos, Leonidas', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
2004,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-14T04:00:00Z,2:00PM,0*,,,,[],Intermission,,,,,
2005,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-14T04:00:00Z,2:00PM,50857*,"Kodaly [Kodály],  Zoltán",DANCES OF GALANTA (GALÁNTAI TÁCKOK),"Bringuier, Lionel",[],,,,,,
2006,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-14T04:00:00Z,2:00PM,53624*,"Stravinsky,  Igor",FIREBIRD: SUITE (1919 VERSION),"Bringuier, Lionel",[],,,,,,
2007,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-15T04:00:00Z,8:00PM,53193*,"Dukas,  Paul","SORCERER'S APPRENTICE, THE","Bringuier, Lionel",[],,,,,,
2008,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-15T04:00:00Z,8:00PM,2904*,"Prokofiev,  Sergei","CONCERTO, VIOLIN, NO. 2, OP. 63, G MINOR","Bringuier, Lionel","[{'soloistName': 'Kavakos, Leonidas', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
2009,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-15T04:00:00Z,8:00PM,0*,,,,[],Intermission,,,,,
2010,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-15T04:00:00Z,8:00PM,50857*,"Kodaly [Kodály],  Zoltán",DANCES OF GALANTA (GALÁNTAI TÁCKOK),"Bringuier, Lionel",[],,,,,,
2011,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-15T04:00:00Z,8:00PM,53624*,"Stravinsky,  Igor",FIREBIRD: SUITE (1919 VERSION),"Bringuier, Lionel",[],,,,,,
2012,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-18T04:00:00Z,7:30PM,53193*,"Dukas,  Paul","SORCERER'S APPRENTICE, THE","Bringuier, Lionel",[],,,,,,
2013,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-18T04:00:00Z,7:30PM,2904*,"Prokofiev,  Sergei","CONCERTO, VIOLIN, NO. 2, OP. 63, G MINOR","Bringuier, Lionel","[{'soloistName': 'Kavakos, Leonidas', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
2014,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-18T04:00:00Z,7:30PM,0*,,,,[],Intermission,,,,,
2015,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-18T04:00:00Z,7:30PM,50857*,"Kodaly [Kodály],  Zoltán",DANCES OF GALANTA (GALÁNTAI TÁCKOK),"Bringuier, Lionel",[],,,,,,
2016,b5ae0454-4b11-40a3-b355-e4592608ed78-0.1,11950,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-18T04:00:00Z,7:30PM,53624*,"Stravinsky,  Igor",FIREBIRD: SUITE (1919 VERSION),"Bringuier, Lionel",[],,,,,,
2017,8a1366df-20c3-4563-806f-fda8c265539f-0.1,11944,NY Philharmonic Ensembles,2012-13,Chamber,"Manhattan, NY",Merkin Hall,2013-06-16T04:00:00Z,3:00PM,7578*,"Martinu,  Bohuslav","TRIO, STRINGS",,"[{'soloistName': 'Lu, Kuan Cheng', 'soloistInstrument': 'Violin', 'soloistRoles': 'A'}, {'soloistName': 'Kenote, Peter', 'soloistInstrument': 'Viola', 'soloistRoles': 'A'}, {'soloistName': 'Yu, Wei', 'soloistInstrument': 'Cello', 'soloistRoles': 'A'}]",,,,,,
2018,8a1366df-20c3-4563-806f-fda8c265539f-0.1,11944,NY Philharmonic Ensembles,2012-13,Chamber,"Manhattan, NY",Merkin Hall,2013-06-16T04:00:00Z,3:00PM,7579*,"Janacek [Janácek],  Leoš","QUARTET, STRING, NO. 1",,"[{'soloistName': 'Simon, Fiona', 'soloistInstrument': 'Violin', 'soloistRoles': 'A'}, {'soloistName': 'Yamada, Sharon', 'soloistInstrument': 'Violin', 'soloistRoles': 'A'}, {'soloistName': 'Rinehart, Robert', 'soloistInstrument': 'Viola', 'soloistRoles': 'A'}, {'soloistName': 'Moon-Myers, Eileen', 'soloistInstrument': 'Cello', 'soloistRoles': 'A'}]",,,,,,
2019,8a1366df-20c3-4563-806f-fda8c265539f-0.1,11944,NY Philharmonic Ensembles,2012-13,Chamber,"Manhattan, NY",Merkin Hall,2013-06-16T04:00:00Z,3:00PM,0*,,,,[],Intermission,,,,,
2020,8a1366df-20c3-4563-806f-fda8c265539f-0.1,11944,NY Philharmonic Ensembles,2012-13,Chamber,"Manhattan, NY",Merkin Hall,2013-06-16T04:00:00Z,3:00PM,6883*,"Tchaikovsky,  Pyotr  Ilyich","TRIO, PIANO, A MINOR, OP. 50",,"[{'soloistName': 'Sun, Na', 'soloistInstrument': 'Violin', 'soloistRoles': 'A'}, {'soloistName': 'Tu, Qiang', 'soloistInstrument': 'Cello', 'soloistRoles': 'A'}, {'soloistName': 'Jeanney, Helene (Hélène)', 'soloistInstrument': 'Piano', 'soloistRoles': 'A'}]",,,,,,
2021,3b660403-f5ad-4ea1-aa90-0ada6d51ed06-0.1,13666,NYP Presentation,2012-13,Chamber Concert (Private),"Manhattan, NY",St. Regis Hotel,2013-06-17T04:00:00Z,7:00PM,,,,,,,,,,,
2022,b3e469d6-1107-46a6-ba6e-90148f165d04-0.1,11951,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-20T04:00:00Z,7:30PM,52180*,"Haydn,  Franz  Joseph","CONCERTO, PIANO/HARPSICHORD, H.XVIII:11, D MAJOR","Gilbert, Alan","[{'soloistName': 'Ax, Emanuel', 'soloistInstrument': 'Piano', 'soloistRoles': 'S'}]",,,,,,
2023,b3e469d6-1107-46a6-ba6e-90148f165d04-0.1,11951,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-20T04:00:00Z,7:30PM,10923*,"Rouse,  Christopher",SYMPHONY NO. 3,"Gilbert, Alan",[],,,,,,
2024,b3e469d6-1107-46a6-ba6e-90148f165d04-0.1,11951,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-20T04:00:00Z,7:30PM,0*,,,,[],Intermission,,,,,
2025,b3e469d6-1107-46a6-ba6e-90148f165d04-0.1,11951,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-20T04:00:00Z,7:30PM,7395*,"Wagner,  Richard","RING DES NIBELUNGEN, DER: EXCERPTS  (ARR. Gilbert)","Gilbert, Alan",[],,,,,,
2026,b3e469d6-1107-46a6-ba6e-90148f165d04-0.1,11951,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-21T04:00:00Z,8:00PM,52180*,"Haydn,  Franz  Joseph","CONCERTO, PIANO/HARPSICHORD, H.XVIII:11, D MAJOR","Gilbert, Alan","[{'soloistName': 'Ax, Emanuel', 'soloistInstrument': 'Piano', 'soloistRoles': 'S'}]",,,,,,
2027,b3e469d6-1107-46a6-ba6e-90148f165d04-0.1,11951,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-21T04:00:00Z,8:00PM,10923*,"Rouse,  Christopher",SYMPHONY NO. 3,"Gilbert, Alan",[],,,,,,
2028,b3e469d6-1107-46a6-ba6e-90148f165d04-0.1,11951,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-21T04:00:00Z,8:00PM,0*,,,,[],Intermission,,,,,
2029,b3e469d6-1107-46a6-ba6e-90148f165d04-0.1,11951,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-21T04:00:00Z,8:00PM,7395*,"Wagner,  Richard","RING DES NIBELUNGEN, DER: EXCERPTS  (ARR. Gilbert)","Gilbert, Alan",[],,,,,,
2030,b3e469d6-1107-46a6-ba6e-90148f165d04-0.1,11951,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-22T04:00:00Z,8:00PM,52180*,"Haydn,  Franz  Joseph","CONCERTO, PIANO/HARPSICHORD, H.XVIII:11, D MAJOR","Gilbert, Alan","[{'soloistName': 'Ax, Emanuel', 'soloistInstrument': 'Piano', 'soloistRoles': 'S'}]",,,,,,
2031,b3e469d6-1107-46a6-ba6e-90148f165d04-0.1,11951,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-22T04:00:00Z,8:00PM,10923*,"Rouse,  Christopher",SYMPHONY NO. 3,"Gilbert, Alan",[],,,,,,
2032,b3e469d6-1107-46a6-ba6e-90148f165d04-0.1,11951,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-22T04:00:00Z,8:00PM,0*,,,,[],Intermission,,,,,
2033,b3e469d6-1107-46a6-ba6e-90148f165d04-0.1,11951,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-22T04:00:00Z,8:00PM,7395*,"Wagner,  Richard","RING DES NIBELUNGEN, DER: EXCERPTS  (ARR. Gilbert)","Gilbert, Alan",[],,,,,,
2034,26feeb65-513a-47ce-a235-84c0b8a56ab9-0.1,13667,Musicians from the New York Philharmonic,2012-13,Chamber Concert (Private),"Manhattan, NY",Racquet and Tennis Club,2013-06-25T04:00:00Z,None,,,,,,,,,,,
2035,3a190dda-e4b5-489f-9328-367cf6c8f9ac-0.1,11952,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-27T04:00:00Z,7:30PM,51973*,"Stravinsky,  Igor","BAISER DE LA FEE, LE (THE FAIRY'S KISS)","Gilbert, Alan","[{'soloistName': 'Mearns, Sara', 'soloistInstrument': 'Dancer', 'soloistRoles': 'S'}]",,,,,,
2036,3a190dda-e4b5-489f-9328-367cf6c8f9ac-0.1,11952,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-27T04:00:00Z,7:30PM,0*,,,,[],Intermission,,,,,
2037,3a190dda-e4b5-489f-9328-367cf6c8f9ac-0.1,11952,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-27T04:00:00Z,7:30PM,11065*3,"Duery,  Louis","PIECES, TWO, FOR PIANO FOUR HANDS, OP. 7",,"[{'soloistName': 'Mearns, Sara', 'soloistInstrument': 'Dancer', 'soloistRoles': 'S'}, {'soloistName': 'Huebner, Eric', 'soloistInstrument': 'Piano', 'soloistRoles': 'A'}, {'soloistName': 'Beck, Steven', 'soloistInstrument': 'Piano', 'soloistRoles': 'A'}]",,"Neige, excerpts from",,,,
2038,3a190dda-e4b5-489f-9328-367cf6c8f9ac-0.1,11952,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-27T04:00:00Z,7:30PM,416*,"Stravinsky,  Igor",PETRUSHKA (1911 VERSION),"Gilbert, Alan","[{'soloistName': 'Mearns, Sara', 'soloistInstrument': 'Dancer', 'soloistRoles': 'S'}, {'soloistName': 'Huebner, Eric', 'soloistInstrument': 'Piano', 'soloistRoles': 'A'}]",,,,,,
2039,3a190dda-e4b5-489f-9328-367cf6c8f9ac-0.1,11952,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-28T04:00:00Z,8:00PM,51973*,"Stravinsky,  Igor","BAISER DE LA FEE, LE (THE FAIRY'S KISS)","Gilbert, Alan","[{'soloistName': 'Mearns, Sara', 'soloistInstrument': 'Dancer', 'soloistRoles': 'S'}]",,,,,,
2040,3a190dda-e4b5-489f-9328-367cf6c8f9ac-0.1,11952,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-28T04:00:00Z,8:00PM,0*,,,,[],Intermission,,,,,
2041,3a190dda-e4b5-489f-9328-367cf6c8f9ac-0.1,11952,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-28T04:00:00Z,8:00PM,11065*3,"Duery,  Louis","PIECES, TWO, FOR PIANO FOUR HANDS, OP. 7",,"[{'soloistName': 'Mearns, Sara', 'soloistInstrument': 'Dancer', 'soloistRoles': 'S'}, {'soloistName': 'Huebner, Eric', 'soloistInstrument': 'Piano', 'soloistRoles': 'A'}, {'soloistName': 'Beck, Steven', 'soloistInstrument': 'Piano', 'soloistRoles': 'A'}]",,"Neige, excerpts from",,,,
2042,3a190dda-e4b5-489f-9328-367cf6c8f9ac-0.1,11952,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-28T04:00:00Z,8:00PM,416*,"Stravinsky,  Igor",PETRUSHKA (1911 VERSION),"Gilbert, Alan","[{'soloistName': 'Mearns, Sara', 'soloistInstrument': 'Dancer', 'soloistRoles': 'S'}, {'soloistName': 'Huebner, Eric', 'soloistInstrument': 'Piano', 'soloistRoles': 'A'}]",,,,,,
2043,3a190dda-e4b5-489f-9328-367cf6c8f9ac-0.1,11952,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-29T04:00:00Z,8:00PM,51973*,"Stravinsky,  Igor","BAISER DE LA FEE, LE (THE FAIRY'S KISS)","Gilbert, Alan","[{'soloistName': 'Mearns, Sara', 'soloistInstrument': 'Dancer', 'soloistRoles': 'S'}]",,,,,,
2044,3a190dda-e4b5-489f-9328-367cf6c8f9ac-0.1,11952,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-29T04:00:00Z,8:00PM,0*,,,,[],Intermission,,,,,
2045,3a190dda-e4b5-489f-9328-367cf6c8f9ac-0.1,11952,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-29T04:00:00Z,8:00PM,11065*3,"Duery,  Louis","PIECES, TWO, FOR PIANO FOUR HANDS, OP. 7",,"[{'soloistName': 'Mearns, Sara', 'soloistInstrument': 'Dancer', 'soloistRoles': 'S'}, {'soloistName': 'Huebner, Eric', 'soloistInstrument': 'Piano', 'soloistRoles': 'A'}, {'soloistName': 'Beck, Steven', 'soloistInstrument': 'Piano', 'soloistRoles': 'A'}]",,"Neige, excerpts from",,,,
2046,3a190dda-e4b5-489f-9328-367cf6c8f9ac-0.1,11952,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-06-29T04:00:00Z,8:00PM,416*,"Stravinsky,  Igor",PETRUSHKA (1911 VERSION),"Gilbert, Alan","[{'soloistName': 'Mearns, Sara', 'soloistInstrument': 'Dancer', 'soloistRoles': 'S'}, {'soloistName': 'Huebner, Eric', 'soloistInstrument': 'Piano', 'soloistRoles': 'A'}]",,,,,,
2047,5ac2df1b-de2d-4548-823f-ee7464ff026e-0.1,11931,New York Philharmonic,2012-13,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2013-07-03T04:00:00Z,7:30PM,52345*,"Copland,  Aaron","RODEO, FOUR DANCE EPISODES","Tovey, Bramwell",[],,,,,,
2048,5ac2df1b-de2d-4548-823f-ee7464ff026e-0.1,11931,New York Philharmonic,2012-13,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2013-07-03T04:00:00Z,7:30PM,8771*,"Tovey,  Bramwell",LINCOLN TUNNEL CABARET,"Tovey, Bramwell","[{'soloistName': 'Alessi, Joseph', 'soloistInstrument': 'Trombone', 'soloistRoles': 'S'}]",,,,,,
2049,5ac2df1b-de2d-4548-823f-ee7464ff026e-0.1,11931,New York Philharmonic,2012-13,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2013-07-03T04:00:00Z,7:30PM,0*,,,,[],Intermission,,,,,
2050,5ac2df1b-de2d-4548-823f-ee7464ff026e-0.1,11931,New York Philharmonic,2012-13,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2013-07-03T04:00:00Z,7:30PM,8772*,"Sousa,  John  Philip","GLORY OF THE YANKEE NAVY, MARCH","Megan, Kenneth W.","[{'soloistName': 'United States Coast Guard Band', 'soloistInstrument': 'Band', 'soloistRoles': 'S'}]",,,,,,
2051,5ac2df1b-de2d-4548-823f-ee7464ff026e-0.1,11931,New York Philharmonic,2012-13,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2013-07-03T04:00:00Z,7:30PM,10911*,"Hesketh,  Kenneth","MASQUE, WIND ENSEMBLE","Megan, Kenneth W.","[{'soloistName': 'United States Coast Guard Band', 'soloistInstrument': 'Band', 'soloistRoles': 'S'}]",,,,,,
2052,5ac2df1b-de2d-4548-823f-ee7464ff026e-0.1,11931,New York Philharmonic,2012-13,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2013-07-03T04:00:00Z,7:30PM,8775*,"Bernstein,  Leonard",CANDIDE SUITE (BAND) (ARR. Grundman),"Megan, Kenneth W.","[{'soloistName': 'United States Coast Guard Band', 'soloistInstrument': 'Band', 'soloistRoles': 'S'}]",,,,,,
2053,5ac2df1b-de2d-4548-823f-ee7464ff026e-0.1,11931,New York Philharmonic,2012-13,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2013-07-03T04:00:00Z,7:30PM,10912*,"Sandidge,  Daniel",ARMED FORCES SALUTE (ARR. Sandidge),"Megan, Kenneth W.","[{'soloistName': 'United States Coast Guard Band', 'soloistInstrument': 'Band', 'soloistRoles': 'S'}]",,,,,,
2054,5ac2df1b-de2d-4548-823f-ee7464ff026e-0.1,11931,New York Philharmonic,2012-13,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2013-07-03T04:00:00Z,7:30PM,8656*,"Sousa,  John  Philip",HANDS ACROSS THE SEA,"Tovey, Bramwell","[{'soloistName': 'United States Coast Guard Band', 'soloistInstrument': 'Band', 'soloistRoles': 'S'}]",,,,,,
2055,5ac2df1b-de2d-4548-823f-ee7464ff026e-0.1,11931,New York Philharmonic,2012-13,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2013-07-03T04:00:00Z,7:30PM,2598*,"Sousa,  John  Philip",LIBERTY BELL,"Tovey, Bramwell","[{'soloistName': 'United States Coast Guard Band', 'soloistInstrument': 'Band', 'soloistRoles': 'S'}]",,,,,,
2056,5ac2df1b-de2d-4548-823f-ee7464ff026e-0.1,11931,New York Philharmonic,2012-13,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2013-07-03T04:00:00Z,7:30PM,3820*,"Sousa,  John  Philip",STARS AND STRIPES FOREVER,"Tovey, Bramwell","[{'soloistName': 'United States Coast Guard Band', 'soloistInstrument': 'Band', 'soloistRoles': 'S'}]",,,,,,
2057,5ac2df1b-de2d-4548-823f-ee7464ff026e-0.1,11931,New York Philharmonic,2012-13,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,2013-07-03T04:00:00Z,7:30PM,3820*2,"Sousa,  John  Philip",STARS AND STRIPES FOREVER,"Megan, Kenneth W.","[{'soloistName': 'United States Coast Guard Band', 'soloistInstrument': 'Band', 'soloistRoles': 'S'}]",,Played twice on same program,,,,
2058,067a7dc4-417e-40fa-a286-0e7b5f0f229b-0.1,12384,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-07-04T04:00:00Z,3:00PM,3965*,"Anthem,",UNITED STATES,"Tovey, Bramwell",[],,,,,,
2059,067a7dc4-417e-40fa-a286-0e7b5f0f229b-0.1,12384,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-07-04T04:00:00Z,3:00PM,52345*,"Copland,  Aaron","RODEO, FOUR DANCE EPISODES","Tovey, Bramwell",[],,,,,,
2060,067a7dc4-417e-40fa-a286-0e7b5f0f229b-0.1,12384,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-07-04T04:00:00Z,3:00PM,8771*,"Tovey,  Bramwell",LINCOLN TUNNEL CABARET,"Tovey, Bramwell","[{'soloistName': 'Alessi, Joseph', 'soloistInstrument': 'Trombone', 'soloistRoles': 'S'}]",,,,,,
2061,067a7dc4-417e-40fa-a286-0e7b5f0f229b-0.1,12384,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-07-04T04:00:00Z,3:00PM,0*,,,,[],Intermission,,,,,
2062,067a7dc4-417e-40fa-a286-0e7b5f0f229b-0.1,12384,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-07-04T04:00:00Z,3:00PM,8772*,"Sousa,  John  Philip","GLORY OF THE YANKEE NAVY, MARCH","Megan, Kenneth W.","[{'soloistName': 'United States Coast Guard Band', 'soloistInstrument': 'Band', 'soloistRoles': 'S'}]",,,,,,
2063,067a7dc4-417e-40fa-a286-0e7b5f0f229b-0.1,12384,New York Philharmonic,2012-13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,2013-07-04T04:00:00Z,3:00PM,10911*,"Hesketh,  Kenneth","MASQUE, WIND ENSEMBLE","Megan, Kenneth W.","[{'soloistName': 'United States Coast Guard Band', 'soloistInstrument': 'Band', 'soloistRoles': 'S'}]",,,,,,
